"id","facility_name","county_name","begin_date","end_date","productive_hours_per_adjusted_patient_day"
28819,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28820,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28821,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28822,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28823,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28824,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28825,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28826,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28827,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28828,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28829,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28830,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28831,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28832,"ATASCADERO STATE HOSPITAL","San Luis Obispo","2011-07-01","2012-06-30",0.0
28833,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28834,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28835,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28836,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28837,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28838,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28839,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28840,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28841,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28842,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28843,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28844,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28845,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28846,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28847,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28848,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28849,"SAN LUIS OBISPO COUNTY - PHF","San Luis Obispo","2011-07-01","2012-06-30",0.0
28867,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","San Mateo","2012-01-01","2012-12-31",0.0
28868,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","San Mateo","2012-01-01","2012-12-31",0.0
28872,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","San Mateo","2012-01-01","2012-12-31",0.0
28873,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","San Mateo","2012-01-01","2012-12-31",0.0
28878,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","San Mateo","2012-01-01","2012-12-31",0.0
28880,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","San Mateo","2012-01-01","2012-12-31",0.0
28884,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","San Mateo","2012-01-01","2012-12-31",0.0
28885,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","San Mateo","2012-01-01","2012-12-31",0.0
28889,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","San Mateo","2012-01-01","2012-12-31",0.0
28890,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","San Mateo","2012-01-01","2012-12-31",0.0
28895,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","San Mateo","2012-01-01","2012-12-31",0.0
28897,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","San Mateo","2012-01-01","2012-12-31",0.0
28908,"SETON MEDICAL CENTER","San Mateo","2011-07-01","2012-06-30",0.0
28914,"SETON MEDICAL CENTER","San Mateo","2011-07-01","2012-06-30",0.0
28925,"PENINSULA MEDICAL CENTER","San Mateo","2012-01-01","2012-12-31",0.0
28931,"PENINSULA MEDICAL CENTER","San Mateo","2012-01-01","2012-12-31",0.0
28943,"SEQUOIA HOSPITAL","San Mateo","2011-07-01","2012-06-30",0.0
28944,"SEQUOIA HOSPITAL","San Mateo","2011-07-01","2012-06-30",0.0
28948,"SEQUOIA HOSPITAL","San Mateo","2011-07-01","2012-06-30",0.0
28955,"MENLO PARK SURGICAL HOSPITAL","San Mateo","2012-01-01","2012-12-31",0.0
28956,"MENLO PARK SURGICAL HOSPITAL","San Mateo","2012-01-01","2012-12-31",0.0
28959,"MENLO PARK SURGICAL HOSPITAL","San Mateo","2012-01-01","2012-12-31",0.0
28965,"MENLO PARK SURGICAL HOSPITAL","San Mateo","2012-01-01","2012-12-31",0.0
28978,"GOLETA VALLEY COTTAGE HOSPITAL","Santa Barbara","2012-01-01","2012-12-31",0.0
28982,"GOLETA VALLEY COTTAGE HOSPITAL","Santa Barbara","2012-01-01","2012-12-31",0.0
28999,"LOMPOC VALLEY MEDICAL CENTER","Santa Barbara","2011-07-01","2012-06-30",0.0
29016,"MARIAN MEDICAL CENTER","Santa Barbara","2011-07-01","2012-06-30",0.0
29029,"SANTA BARBARA COTTAGE HOSPITAL","Santa Barbara","2012-01-01","2012-12-31",0.0
29044,"SANTA YNEZ VALLEY COTTAGE HOSPITAL","Santa Barbara","2012-01-01","2012-12-31",0.0
29046,"SANTA YNEZ VALLEY COTTAGE HOSPITAL","Santa Barbara","2012-01-01","2012-12-31",0.0
29050,"SANTA YNEZ VALLEY COTTAGE HOSPITAL","Santa Barbara","2012-01-01","2012-12-31",0.0
29057,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29058,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29060,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29062,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29063,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29065,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29066,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29067,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29068,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29069,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29070,"SANTA BARBARA PSYCHIATRIC HEALTH FACILTY","Santa Barbara","2011-07-01","2012-06-30",0.0
29084,"REGIONAL MEDICAL CENTER OF SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29101,"EL CAMINO HOSPITAL","Santa Clara","2011-07-01","2012-06-30",0.0
29112,"GOOD SAMARITAN HOSPITAL- SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29118,"GOOD SAMARITAN HOSPITAL- SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29173,"KAISER FOUNDATION HOSPITAL - SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29174,"KAISER FOUNDATION HOSPITAL - SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29178,"KAISER FOUNDATION HOSPITAL - SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29179,"KAISER FOUNDATION HOSPITAL - SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29184,"KAISER FOUNDATION HOSPITAL - SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29186,"KAISER FOUNDATION HOSPITAL - SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29214,"CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA","Santa Clara","2012-01-01","2012-12-31",0.0
29216,"CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA","Santa Clara","2012-01-01","2012-12-31",0.0
29218,"CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA","Santa Clara","2012-01-01","2012-12-31",0.0
29220,"CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA","Santa Clara","2012-01-01","2012-12-31",0.0
29222,"CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA","Santa Clara","2012-01-01","2012-12-31",0.0
29231,"ST. LOUISE REGIONAL HOSPITAL","Santa Clara","2011-07-01","2012-06-30",0.0
29237,"ST. LOUISE REGIONAL HOSPITAL","Santa Clara","2011-07-01","2012-06-30",0.0
29241,"KAISER FOUNDATION HOSPITAL - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29242,"KAISER FOUNDATION HOSPITAL - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29246,"KAISER FOUNDATION HOSPITAL - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29247,"KAISER FOUNDATION HOSPITAL - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29252,"KAISER FOUNDATION HOSPITAL - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29254,"KAISER FOUNDATION HOSPITAL - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29258,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29259,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29261,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29262,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29263,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29264,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29266,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29267,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29269,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29270,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29271,"KAISER PERMANENTE P.H.F. - SANTA CLARA","Santa Clara","2012-01-01","2012-12-31",0.0
29282,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29283,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29284,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29286,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29287,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29288,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29290,"CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SAN JOSE","Santa Clara","2012-01-01","2012-12-31",0.0
29305,"DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL","Santa Cruz","2011-07-01","2012-06-30",0.0
29312,"SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ","Santa Cruz","2012-01-01","2012-12-31",0.0
29317,"SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ","Santa Cruz","2012-01-01","2012-12-31",0.0
29322,"SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ","Santa Cruz","2012-01-01","2012-12-31",0.0
29335,"WATSONVILLE COMMUNITY HOSPITAL","Santa Cruz","2012-01-01","2012-12-31",0.0
29339,"WATSONVILLE COMMUNITY HOSPITAL","Santa Cruz","2012-01-01","2012-12-31",0.0
29356,"MAYERS MEMORIAL HOSPITAL","Shasta","2011-07-01","2012-06-30",0.0
29373,"SHASTA REGIONAL MEDICAL CENTER","Shasta","2012-01-01","2012-12-31",0.0
29401,"NORTHERN CALIFORNIA REHABILITATION HOSPITAL","Shasta","2012-01-01","2012-12-31",0.0
29402,"NORTHERN CALIFORNIA REHABILITATION HOSPITAL","Shasta","2012-01-01","2012-12-31",0.0
29403,"NORTHERN CALIFORNIA REHABILITATION HOSPITAL","Shasta","2012-01-01","2012-12-31",0.0
29407,"NORTHERN CALIFORNIA REHABILITATION HOSPITAL","Shasta","2012-01-01","2012-12-31",0.0
29418,"PATIENTS'' HOSPITAL OF REDDING","Shasta","2012-01-01","2012-12-31",0.0
29419,"PATIENTS'' HOSPITAL OF REDDING","Shasta","2012-01-01","2012-12-31",0.0
29420,"PATIENTS'' HOSPITAL OF REDDING","Shasta","2012-01-01","2012-12-31",0.0
29422,"PATIENTS'' HOSPITAL OF REDDING","Shasta","2012-01-01","2012-12-31",0.0
29424,"PATIENTS'' HOSPITAL OF REDDING","Shasta","2012-01-01","2012-12-31",0.0
29436,"MERCY HOSPITAL OF MT. SHASTA","Siskiyou","2011-07-01","2012-06-30",0.0
29441,"MERCY HOSPITAL OF MT. SHASTA","Siskiyou","2011-07-01","2012-06-30",0.0
29453,"FAIRCHILD MEDICAL CENTER","Siskiyou","2012-01-01","2012-12-31",0.0
29454,"FAIRCHILD MEDICAL CENTER","Siskiyou","2012-01-01","2012-12-31",0.0
29458,"FAIRCHILD MEDICAL CENTER","Siskiyou","2012-01-01","2012-12-31",0.0
29462,"KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO","Solano","2012-01-01","2012-12-31",0.0
29463,"KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO","Solano","2012-01-01","2012-12-31",0.0
29467,"KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO","Solano","2012-01-01","2012-12-31",0.0
29468,"KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO","Solano","2012-01-01","2012-12-31",0.0
29473,"KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO","Solano","2012-01-01","2012-12-31",0.0
29475,"KAISER FOUNDATION HOSPITAL AND REHABILITATION CENTER - VALLEJO","Solano","2012-01-01","2012-12-31",0.0
29486,"ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH","Solano","2012-01-01","2012-12-31",0.0
29487,"ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH","Solano","2012-01-01","2012-12-31",0.0
29492,"ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH","Solano","2012-01-01","2012-12-31",0.0
29499,"SUTTER SOLANO MEDICAL CENTER","Solano","2012-01-01","2012-12-31",0.0
29503,"SUTTER SOLANO MEDICAL CENTER","Solano","2012-01-01","2012-12-31",0.0
29509,"SUTTER SOLANO MEDICAL CENTER","Solano","2012-01-01","2012-12-31",0.0
29520,"NORTH BAY MEDICAL CENTER","Solano","2012-01-01","2012-12-31",0.0
29526,"NORTH BAY MEDICAL CENTER","Solano","2012-01-01","2012-12-31",0.0
29530,"KAISER FOUNDATION HOSPITAL - VACAVILLE","Solano","2012-01-01","2012-12-31",0.0
29531,"KAISER FOUNDATION HOSPITAL - VACAVILLE","Solano","2012-01-01","2012-12-31",0.0
29533,"KAISER FOUNDATION HOSPITAL - VACAVILLE","Solano","2012-01-01","2012-12-31",0.0
29535,"KAISER FOUNDATION HOSPITAL - VACAVILLE","Solano","2012-01-01","2012-12-31",0.0
29536,"KAISER FOUNDATION HOSPITAL - VACAVILLE","Solano","2012-01-01","2012-12-31",0.0
29541,"KAISER FOUNDATION HOSPITAL - VACAVILLE","Solano","2012-01-01","2012-12-31",0.0
29543,"KAISER FOUNDATION HOSPITAL - VACAVILLE","Solano","2012-01-01","2012-12-31",0.0
29577,"HEALDSBURG DISTRICT HOSPITAL","Sonoma","2012-01-01","2012-12-31",0.0
29588,"PETALUMA VALLEY HOSPITAL","Sonoma","2011-07-01","2012-06-30",0.0
29594,"PETALUMA VALLEY HOSPITAL","Sonoma","2011-07-01","2012-06-30",0.0
29611,"SANTA ROSA MEMORIAL HOSPITAL","Sonoma","2011-07-01","2012-06-30",0.0
29618,"SONOMA VALLEY HOSPITAL","Sonoma","2011-07-01","2012-06-30",0.0
29628,"SONOMA VALLEY HOSPITAL","Sonoma","2011-07-01","2012-06-30",0.0
29632,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29633,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29634,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29635,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29636,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29637,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29638,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29639,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29640,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29641,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29642,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29643,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29644,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29645,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29646,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29647,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29648,"SONOMA DEVELOPMENTAL CENTER","Sonoma","2011-07-01","2012-06-30",0.0
29652,"PALM DRIVE HOSPITAL","Sonoma","2011-07-01","2012-06-30",0.0
29662,"PALM DRIVE HOSPITAL","Sonoma","2011-07-01","2012-06-30",0.0
29666,"KAISER FOUNDATION HOSPITAL - SANTA ROSA","Sonoma","2012-01-01","2012-12-31",0.0
29667,"KAISER FOUNDATION HOSPITAL - SANTA ROSA","Sonoma","2012-01-01","2012-12-31",0.0
29671,"KAISER FOUNDATION HOSPITAL - SANTA ROSA","Sonoma","2012-01-01","2012-12-31",0.0
29672,"KAISER FOUNDATION HOSPITAL - SANTA ROSA","Sonoma","2012-01-01","2012-12-31",0.0
29677,"KAISER FOUNDATION HOSPITAL - SANTA ROSA","Sonoma","2012-01-01","2012-12-31",0.0
29679,"KAISER FOUNDATION HOSPITAL - SANTA ROSA","Sonoma","2012-01-01","2012-12-31",0.0
29696,"DOCTORS MEDICAL CENTER","Stanislaus","2012-01-01","2012-12-31",0.0
29713,"EMANUEL MEDICAL CENTER","Stanislaus","2011-02-01","2012-01-31",0.0
29730,"MEMORIAL HOSPITAL MODESTO","Stanislaus","2012-01-01","2012-12-31",0.0
29747,"OAK VALLEY DISTRICT HOSPITAL","Stanislaus","2011-07-01","2012-06-30",0.0
29762,"STANISLAUS SURGICAL HOSPITAL","Stanislaus","2012-01-01","2012-12-31",0.0
29764,"STANISLAUS SURGICAL HOSPITAL","Stanislaus","2012-01-01","2012-12-31",0.0
29768,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29769,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29770,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29771,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29772,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29773,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29774,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29775,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29776,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29777,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29778,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29779,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29780,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29781,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29782,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29783,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29784,"SUTTER-YUBA - PHF","Sutter","2011-07-01","2012-06-30",0.0
29788,"SUTTER SURGICAL HOSPITAL-NORTH VALLEY","Sutter","2012-01-01","2012-12-31",0.0
29796,"SUTTER SURGICAL HOSPITAL-NORTH VALLEY","Sutter","2012-01-01","2012-12-31",0.0
29798,"SUTTER SURGICAL HOSPITAL-NORTH VALLEY","Sutter","2012-01-01","2012-12-31",0.0
29802,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29803,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29804,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29805,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29806,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29807,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29808,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29809,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29810,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29811,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29812,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29813,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29814,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29815,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29816,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29817,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29818,"NORTH VALLEY BEHAVIORAL HEALTH - PHF","Sutter","2011-07-01","2012-06-30",0.0
29832,"ST. ELIZABETH COMMUNITY HOSPITAL","Tehama","2011-07-01","2012-06-30",0.0
29849,"TRINITY HOSPITAL","Trinity","2012-01-01","2012-12-31",0.0
29866,"KAWEAH DELTA MEDICAL CENTER","Tulare","2011-07-01","2012-06-30",0.0
29877,"SIERRA VIEW DISTRICT HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29883,"SIERRA VIEW DISTRICT HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29893,"TULARE DISTRICT HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29900,"TULARE DISTRICT HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29904,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29905,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29906,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29907,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29908,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29909,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29910,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29911,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29912,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29913,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29914,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29915,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29916,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29917,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29918,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29919,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29920,"PORTERVILLE STATE HOSPITAL","Tulare","2011-07-01","2012-06-30",0.0
29934,"SONORA REGIONAL MEDICAL CENTER-GREENLEY","Tuolumne","2012-01-01","2012-12-31",0.0
29945,"AURORA VISTA DEL MAR HOSPITAL","Ventura","2012-01-01","2012-12-31",0.0
29946,"AURORA VISTA DEL MAR HOSPITAL","Ventura","2012-01-01","2012-12-31",0.0
29947,"AURORA VISTA DEL MAR HOSPITAL","Ventura","2012-01-01","2012-12-31",0.0
29950,"AURORA VISTA DEL MAR HOSPITAL","Ventura","2012-01-01","2012-12-31",0.0
29951,"AURORA VISTA DEL MAR HOSPITAL","Ventura","2012-01-01","2012-12-31",0.0
29968,"COMMUNITY MEMORIAL HOSPITAL - SAN BUENAVENTURA","Ventura","2012-01-01","2012-12-31",0.0
29996,"LOS ROBLES HOSPITAL & MEDICAL CENTER","Ventura","2012-01-01","2012-12-31",0.0
30002,"LOS ROBLES HOSPITAL & MEDICAL CENTER","Ventura","2012-01-01","2012-12-31",0.0
30019,"OJAI VALLEY COMMUNITY HOSPITAL","Ventura","2012-01-01","2012-12-31",0.0
